group,Y-m,subj,days_pres,injury_ct,season,sex,age,age-sex,rank,strank,repstate,grpsize_avg,pct_d_newmales,avgperctimmat
GN,2015-02,DJ,28,0,birth,F,15.88775,af,7,0.75,preg-lact,53.07143,7.14286,62.04808
GN,2015-03,DJ,31,0,birth,F,15.96441,af,7,0.75,preg-lact,55.09677,0,63.58408
GN,2015-04,DJ,30,0,interseason,F,16.04928,af,7,0.75,preg-lact,55.7,0,64.09091
GN,2015-05,DJ,31,0,interseason,F,16.13142,af,7,0.75,preg-lact,56.16129,6.45161,64.10506
GN,2015-06,DJ,30,0,mating,F,16.21629,af,7,0.75,preg-lact,56,0,64.28571
GN,2015-07,DJ,31,0,mating,F,16.29843,af,7,0.75,preg-lact,56.06452,6.45161,64.21295
GN,2015-08,DJ,31,0,mating,F,16.3833,af,7,0.75,preg-lact,56.09677,6.45161,64.17657
GN,2015-09,DJ,30,0,mating,F,16.46817,af,7,0.75,other,56.1,6.66667,64.17293
GN,2015-10,DJ,31,0,interseason,F,16.55031,af,7,0.75,other,55.87097,19.35484,63.91474
GN,2015-11,DJ,30,0,interseason,F,16.63518,af,7,0.75,other,55.53333,0,63.92316
GN,2015-12,DJ,31,0,birth,F,16.71732,af,7,0.75,other,55.87097,3.22581,64.20193
GN,2016-01,DJ,31,0,birth,F,16.80219,af,9,0.66667,other,55.74194,6.45161,62.96796
GN,2016-02,DJ,29,0,birth,F,16.88706,af,9,0.66667,other,56.86207,3.44828,62.88644
GN,2016-03,DJ,31,0,birth,F,16.96646,af,9,0.66667,other,58.03226,6.66667,63.75945
GN,2016-04,DJ,30,0,interseason,F,17.05133,af,9,0.66667,other,58.03333,0,63.75833
GN,2016-05,DJ,31,0,interseason,F,17.13347,af,9,0.66667,other,59.03226,0,64.37215
GN,2016-06,DJ,30,0,mating,F,17.21834,af,9,0.66667,other,58.63333,6.66667,63.45192
GN,2016-07,DJ,23,0,mating,F,17.30048,af,9,0.66667,other,57.95652,4.34783,62.26817
GN,2008-02,DJ08inf,20,0,birth,M,0.01369,inf,,,,41,0,64.42389
GN,2008-03,DJ08inf,31,0,birth,M,0.09309,inf,,,,41.25806,3.22581,62.94922
GN,2008-04,DJ08inf,30,0,interseason,M,0.17796,inf,,,,42.13333,0,62.02289
GN,2008-05,DJ08inf,31,0,interseason,M,0.2601,inf,,,,41.90323,0,62.58851
GN,2008-06,DJ08inf,30,0,mating,M,0.34497,inf,,,,40.1,0,64.90496
GN,2008-07,DJ08inf,13,0,mating,M,0.4271,inf,,,,38.45161,3.22581,63.50181
GN,2012-07,DJ12inf,3,0,mating,,0.03559,inf,,,,43.93548,10,66.23437
GN,2015-02,Dobb,27,0,birth,M,0.03559,inf,,,,53.07143,7.14286,62.04808
GN,2015-03,Dobb,31,0,birth,M,0.11225,inf,,,,55.09677,0,63.58408
GN,2015-04,Dobb,30,0,interseason,M,0.19713,inf,,,,55.7,0,64.09091
GN,2015-05,Dobb,31,0,interseason,M,0.27926,inf,,,,56.16129,6.45161,64.10506
GN,2015-06,Dobb,30,0,mating,M,0.36413,inf,,,,56,0,64.28571
GN,2015-07,Dobb,31,0,mating,M,0.44627,inf,,,,56.06452,6.45161,64.21295
GN,2015-08,Dobb,31,0,mating,M,0.53114,inf,,,,56.09677,6.45161,64.17657
GN,2015-09,Dobb,30,0,mating,M,0.61602,inf,,,,56.1,6.66667,64.17293
GN,2015-10,Dobb,31,0,interseason,M,0.69815,inf,,,,55.87097,19.35484,63.91474
GN,2015-11,Dobb,30,0,interseason,M,0.78303,inf,,,,55.53333,0,63.92316
GN,2015-12,Dobb,31,0,birth,M,0.86516,inf,,,,55.87097,3.22581,64.20193
GN,2016-01,Dobb,31,0,birth,M,0.95003,inf,,,,55.74194,6.45161,62.96796
GN,2016-02,Dobb,29,0,birth,M,1.03491,juvm,,,,56.86207,3.44828,62.88644
GN,2016-03,Dobb,31,0,birth,M,1.11431,juvm,,,,58.03226,6.66667,63.75945
GN,2016-04,Dobb,30,0,interseason,M,1.19918,juvm,,,,58.03333,0,63.75833
GN,2016-05,Dobb,31,0,interseason,M,1.28131,juvm,,,,59.03226,0,64.37215
GN,2016-06,Dobb,30,0,mating,M,1.36619,juvm,,,,58.63333,6.66667,63.45192
GN,2016-07,Dobb,23,0,mating,M,1.44832,juvm,,,,57.95652,4.34783,62.26817
GN,2007-12,Drag,1,0,birth,M,0.04381,inf,,,,38.53333,0,66.17251
GN,2008-01,Drag,31,0,birth,M,0.04107,inf,,,,40.74194,0,65.63336
GN,2008-02,Drag,29,0,birth,M,0.12594,inf,,,,41,0,64.42389
GN,2008-03,Drag,31,0,birth,M,0.20534,inf,,,,41.25806,3.22581,62.94922
GN,2008-04,Drag,30,0,interseason,M,0.29021,inf,,,,42.13333,0,62.02289
GN,2008-05,Drag,31,0,interseason,M,0.37235,inf,,,,41.90323,0,62.58851
GN,2008-06,Drag,30,0,mating,M,0.45722,inf,,,,40.1,0,64.90496
GN,2008-07,Drag,31,0,mating,M,0.53936,inf,,,,38.45161,3.22581,63.50181
GN,2008-08,Drag,31,0,mating,M,0.62423,inf,,,,38,0,63.15789
GN,2008-09,Drag,30,0,mating,M,0.7091,inf,,,,37.83333,3.33333,63.44531
GN,2008-10,Drag,31,0,interseason,M,0.79124,inf,,,,37,0,64.86486
GN,2008-11,Drag,30,0,interseason,M,0.87611,inf,,,,37,0,64.86486
GN,2008-12,Drag,31,0,birth,M,0.95825,juvm,,,,37.22581,3.33333,65.07671
GN,2009-01,Drag,31,0,birth,M,1.04312,juvm,,,,39.54839,3.22581,64.67983
GN,2009-02,Drag,28,0,birth,M,1.12799,juvm,,,,40.82143,0,66.14765
GN,2009-03,Drag,31,0,birth,M,1.20465,juvm,,,,40.90323,0,66.01298
GN,2009-04,Drag,30,0,interseason,M,1.28953,juvm,,,,41.63333,0,66.36856
GN,2009-05,Drag,31,0,interseason,M,1.37166,juvm,,,,41.96774,0,66.71912
GN,2009-06,Drag,30,0,mating,M,1.45654,juvm,,,,41.3,0,66.09756
GN,2009-07,Drag,31,0,mating,M,1.53867,juvm,,,,41.03226,3.22581,65.80308
GN,2009-08,Drag,31,0,mating,M,1.62355,juvm,,,,41,0,65.85366
GN,2009-09,Drag,30,0,mating,M,1.70842,juvm,,,,41.03333,0,65.80139
GN,2009-10,Drag,31,0,interseason,M,1.79055,juvm,,,,41.03226,3.22581,65.80308
GN,2009-11,Drag,30,0,interseason,M,1.87543,juvm,,,,41,3.33333,65.85366
GN,2009-12,Drag,31,0,birth,M,1.95756,juvm,,,,41.3871,0,65.24671
GN,2010-01,Drag,31,0,birth,M,2.04244,juvm,,,,42.90323,0,63.99246
GN,2010-02,Drag,28,0,birth,M,2.12731,juvm,,,,45.42857,0,62.72637
GN,2010-03,Drag,31,0,birth,M,2.20397,juvm,,,,47.58065,0,64.26733
GN,2010-04,Drag,30,0,interseason,M,2.28884,juvm,,,,48.03333,3.33333,64.5394
GN,2010-05,Drag,31,0,interseason,M,2.37098,juvm,,,,48,0,64.58333
GN,2010-06,Drag,30,0,mating,M,2.45585,juvm,,,,48,3.33333,64.5852
GN,2010-07,Drag,31,0,mating,M,2.53799,juvm,,,,48.09677,6.45161,64.45748
GN,2010-08,Drag,31,0,mating,M,2.62286,juvm,,,,47.83871,0,64.46179
GN,2010-09,Drag,30,0,mating,M,2.70773,juvm,,,,47.06667,10,63.74306
GN,2010-10,Drag,31,0,interseason,M,2.78987,juvm,,,,46.58065,0,63.50004
GN,2010-11,Drag,30,0,interseason,M,2.87474,juvm,,,,46.03333,10,63.00075
GN,2010-12,Drag,31,0,birth,M,2.95688,juvm,,,,44.16129,12.90323,63.47996
GN,2011-01,Drag,31,0,birth,M,3.04175,juvm,,,,46.93548,9.67742,65.64384
GN,2011-02,Drag,28,0,birth,M,3.12663,juvm,,,,50.03571,3.57143,67.95238
GN,2011-03,Drag,31,0,birth,M,3.20329,juvm,,,,51.09677,9.67742,68.50787
GN,2011-04,Drag,30,0,interseason,M,3.28816,juvm,,,,51.23333,23.33333,68.32117
GN,2011-05,Drag,31,0,interseason,M,3.37029,juvm,,,,51.29032,19.35484,68.24911
GN,2011-06,Drag,30,0,mating,M,3.45517,juvm,,,,51.3,13.33333,68.24601
GN,2011-07,Drag,31,0,mating,M,3.5373,juvm,,,,51.19355,16.12903,68.37362
GN,2011-08,Drag,31,0,mating,M,3.62218,juvm,,,,50.74194,22.58065,68.99518
GN,2011-09,Drag,30,0,mating,M,3.70705,juvm,,,,51,80,68.64309
GN,2011-10,Drag,31,0,interseason,M,3.78919,juvm,,,,50,96.77419,67.68515
GN,2011-11,Drag,30,0,interseason,M,3.87406,juvm,,,,48.56667,96.66667,67.9623
GN,2011-12,Drag,31,0,birth,M,3.95619,juvm,,,,47.3871,3.22581,68.27528
GN,2012-01,Drag,31,0,birth,M,4.04107,juvm,,,,46.74194,3.22581,67.83743
GN,2012-02,Drag,29,0,birth,M,4.12594,juvm,,,,46.06897,6.89655,67.29242
GN,2012-03,Drag,31,0,birth,M,4.20534,juvm,,,,46.03226,3.44828,67.35483
GN,2012-04,Drag,30,0,interseason,M,4.29021,juvm,,,,46.7,29.62963,66.43846
GN,2012-05,Drag,31,0,interseason,M,4.37235,juvm,,,,45.41935,46.66667,64.81368
GN,2012-06,Drag,30,0,mating,M,4.45722,juvm,,,,44.13333,3.44828,65.71593
GN,2012-07,Drag,31,0,mating,M,4.53936,juvm,,,,43.93548,10,66.23437
GN,2012-08,Drag,31,0,mating,M,4.62423,juvm,,,,43.09677,19.35484,67.29353
GN,2012-09,Drag,30,0,mating,M,4.7091,juvm,,,,43.63333,42.85714,66.50264
GN,2012-10,Drag,31,0,interseason,M,4.79124,juvm,,,,43.77419,100,66.28394
GN,2012-11,Drag,30,0,interseason,M,4.87611,juvm,,,,43.36667,75,66.89365
GN,2012-12,Drag,31,0,birth,M,4.95825,juvm,,,,43.19355,10,67.14959
GN,2013-01,Drag,31,0,birth,M,5.04312,juvm,,,,43.6129,35.48387,66.73321
GN,2013-02,Drag,28,0,birth,M,5.12799,juvm,,,,44.32143,46.15385,67.8639
GN,2013-03,Drag,31,0,birth,M,5.20465,juvm,,,,44.41935,17.85714,68.13659
GN,2013-04,Drag,30,0,interseason,M,5.28953,juvm,,,,45.96667,26.66667,68.75507
GN,2013-05,Drag,31,0,interseason,M,5.37166,juvm,,,,47.96774,13.33333,70.41913
GN,2013-06,Drag,30,0,mating,M,5.45654,juvm,,,,48.56667,33.33333,70.03346
GN,2013-07,Drag,31,0,mating,M,5.53867,juvm,,,,51.29032,96.77419,66.35011
GN,2013-08,Drag,31,0,mating,M,5.62355,juvm,,,,51.03226,96.77419,66.72051
GN,2013-09,Drag,30,0,mating,M,5.70842,juvm,,,,50.5,63.33333,70.06238
GN,2013-10,Drag,31,0,interseason,M,5.79055,juvm,,,,50.22581,19.35484,71.68121
GN,2013-11,Drag,30,1,interseason,M,5.87543,juvm,,,,46.5,24.13793,71.27635
GN,2013-12,Drag,31,0,birth,M,5.95756,juvm,,,,46.12903,0,71.54437
GN,2014-01,Drag,31,0,birth,M,6.04244,juvm,,,,46.48387,3.44828,69.40683
GN,2014-02,Drag,28,0,birth,M,6.12731,juvm,,,,48.82143,18.51852,68.9861
GN,2014-03,Drag,31,0,birth,M,6.20397,juvm,,,,49.45161,3.22581,68.76795
GN,2014-04,Drag,30,0,interseason,M,6.28884,juvm,,,,50.43333,6.89655,66.16028
GN,2014-05,Drag,31,0,interseason,M,6.37098,juvm,,,,50.90323,16.12903,64.38753
GN,2014-06,Drag,30,0,mating,M,6.45585,juvm,,,,49.46667,16.66667,63.27552
GN,2014-07,Drag,31,0,mating,M,6.53799,juvm,,,,49.32258,35.48387,62.85874
GN,2014-08,Drag,31,0,mating,M,6.62286,juvm,,,,48.48387,6.45161,63.08521
GN,2014-09,Drag,30,0,mating,M,6.70773,juvm,,,,47.26667,10,63.47699
GN,2014-10,Drag,31,0,interseason,M,6.78987,juvm,,,,47.29032,6.45161,63.44722
GN,2014-11,Drag,30,0,interseason,M,6.87474,juvm,,,,47.5,3.44828,61.75785
GN,2014-12,Drag,31,0,birth,M,6.95688,juvm,,,,47.6129,16.66667,61.85757
GN,2015-01,Drag,31,0,birth,M,7.04175,juvm,,,,49.12903,0,61.98909
GN,2015-02,Drag,28,0,birth,M,7.12663,juvm,,,,53.07143,7.14286,62.04808
GN,2015-03,Drag,31,1,birth,M,7.20329,juvm,,,,55.09677,0,63.58408
GN,2015-04,Drag,30,0,interseason,M,7.28816,juvm,,,,55.7,0,64.09091
GN,2015-05,Drag,31,0,interseason,M,7.37029,juvm,,,,56.16129,6.45161,64.10506
GN,2015-06,Drag,30,0,mating,M,7.45517,juvm,,,,56,0,64.28571
GN,2015-07,Drag,31,0,mating,M,7.5373,juvm,,,,56.06452,6.45161,64.21295
GN,2015-08,Drag,31,0,mating,M,7.62218,juvm,,,,56.09677,6.45161,64.17657
GN,2015-09,Drag,30,0,mating,M,7.70705,juvm,,,,56.1,6.66667,64.17293
GN,2015-10,Drag,31,0,interseason,M,7.78919,juvm,,,,55.87097,19.35484,63.91474
GN,2015-11,Drag,30,0,interseason,M,7.87406,juvm,,,,55.53333,0,63.92316
GN,2015-12,Drag,31,0,birth,M,7.95619,juvm,,,,55.87097,3.22581,64.20193
GN,2016-01,Drag,31,0,birth,M,8.04107,juvm,,,,55.74194,6.45161,62.96796
GN,2016-02,Drag,29,0,birth,M,8.12594,juvm,,,,56.86207,3.44828,62.88644
GN,2016-03,Drag,31,0,birth,M,8.20534,juvm,,,,58.03226,6.66667,63.75945
GN,2016-04,Drag,30,0,interseason,M,8.29021,juvm,,,,58.03333,0,63.75833
GN,2016-05,Drag,31,0,interseason,M,8.37235,juvm,,,,59.03226,0,64.37215
GN,2016-06,Drag,30,0,mating,M,8.45722,juvm,,,,58.63333,6.66667,63.45192
GN,2016-07,Drag,23,0,mating,M,8.53936,juvm,,,,57.95652,4.34783,62.26817
GN,2011-01,Dron,21,0,birth,F,0.01095,inf,,,,46.93548,9.67742,65.64384
GN,2011-02,Dron,28,0,birth,F,0.09582,inf,,,,50.03571,3.57143,67.95238
GN,2011-03,Dron,31,0,birth,F,0.17248,inf,,,,51.09677,9.67742,68.50787
GN,2011-04,Dron,30,0,interseason,F,0.25736,inf,,,,51.23333,23.33333,68.32117
GN,2011-05,Dron,31,0,interseason,F,0.33949,inf,,,,51.29032,19.35484,68.24911
GN,2011-06,Dron,30,0,mating,F,0.42437,inf,,,,51.3,13.33333,68.24601
GN,2011-07,Dron,31,0,mating,F,0.5065,inf,,,,51.19355,16.12903,68.37362
GN,2011-08,Dron,31,0,mating,F,0.59138,inf,,,,50.74194,22.58065,68.99518
GN,2011-09,Dron,30,0,mating,F,0.67625,inf,,,,51,80,68.64309
GN,2011-10,Dron,31,0,interseason,F,0.75838,inf,,,,50,96.77419,67.68515
GN,2011-11,Dron,30,0,interseason,F,0.84326,inf,,,,48.56667,96.66667,67.9623
GN,2011-12,Dron,11,0,birth,F,0.92539,inf,,,,47.3871,3.22581,68.27528
GN,2006-11,Dude,30,0,interseason,M,1.56057,juvm,,,,36,0,63.88889
GN,2006-12,Dude,31,0,birth,M,1.64271,juvm,,,,36,0,63.88889
GN,2007-01,Dude,31,0,birth,M,1.72758,juvm,,,,37.2,0,65.14067
GN,2007-02,Dude,28,0,birth,M,1.81246,juvm,,,,37.96429,0,65.85298
GN,2007-03,Dude,31,0,birth,M,1.88912,juvm,,,,37.93548,0,65.90419
GN,2007-04,Dude,30,0,interseason,M,1.97399,juvm,,,,37.9,0,65.96728
GN,2007-05,Dude,31,0,interseason,M,2.05613,juvm,,,,37.96774,0,65.84683
GN,2007-06,Dude,30,0,mating,M,2.141,juvm,,,,37.96667,3.44828,65.85178
GN,2007-07,Dude,31,0,mating,M,2.22313,juvm,,,,38.12903,16.12903,65.57475
GN,2007-08,Dude,31,0,mating,M,2.30801,juvm,,,,37.93548,0,65.90419
GN,2007-09,Dude,30,0,mating,M,2.39288,juvm,,,,38.03333,6.89655,65.73628
GN,2007-10,Dude,31,0,interseason,M,2.47502,juvm,,,,37.96774,0,65.84683
GN,2007-11,Dude,30,0,interseason,M,2.55989,juvm,,,,38,0,65.78947
GN,2007-12,Dude,31,0,birth,M,2.64203,juvm,,,,38.53333,0,66.17251
GN,2008-01,Dude,31,0,birth,M,2.7269,juvm,,,,40.74194,0,65.63336
GN,2008-02,Dude,29,0,birth,M,2.81177,juvm,,,,41,0,64.42389
GN,2008-03,Dude,31,0,birth,M,2.89117,juvm,,,,41.25806,3.22581,62.94922
GN,2008-04,Dude,30,0,interseason,M,2.97604,juvm,,,,42.13333,0,62.02289
GN,2008-05,Dude,31,0,interseason,M,3.05818,juvm,,,,41.90323,0,62.58851
GN,2008-06,Dude,30,0,mating,M,3.14305,juvm,,,,40.1,0,64.90496
GN,2008-07,Dude,31,0,mating,M,3.22519,juvm,,,,38.45161,3.22581,63.50181
GN,2008-08,Dude,31,0,mating,M,3.31006,juvm,,,,38,0,63.15789
GN,2008-09,Dude,30,0,mating,M,3.39493,juvm,,,,37.83333,3.33333,63.44531
GN,2008-10,Dude,31,0,interseason,M,3.47707,juvm,,,,37,0,64.86486
GN,2008-11,Dude,30,0,interseason,M,3.56194,juvm,,,,37,0,64.86486
GN,2008-12,Dude,31,0,birth,M,3.64408,juvm,,,,37.22581,3.33333,65.07671
GN,2009-01,Dude,31,0,birth,M,3.72895,juvm,,,,39.54839,3.22581,64.67983
GN,2009-02,Dude,28,0,birth,M,3.81383,juvm,,,,40.82143,0,66.14765
GN,2009-03,Dude,31,1,birth,M,3.89049,juvm,,,,40.90323,0,66.01298
GN,2009-04,Dude,30,0,interseason,M,3.97536,juvm,,,,41.63333,0,66.36856
GN,2009-05,Dude,31,0,interseason,M,4.05749,juvm,,,,41.96774,0,66.71912
GN,2009-06,Dude,30,0,mating,M,4.14237,juvm,,,,41.3,0,66.09756
GN,2009-07,Dude,31,0,mating,M,4.2245,juvm,,,,41.03226,3.22581,65.80308
GN,2009-08,Dude,31,0,mating,M,4.30938,juvm,,,,41,0,65.85366
GN,2009-09,Dude,30,1,mating,M,4.39425,juvm,,,,41.03333,0,65.80139
GN,2009-10,Dude,31,0,interseason,M,4.47639,juvm,,,,41.03226,3.22581,65.80308
GN,2009-11,Dude,30,0,interseason,M,4.56126,juvm,,,,41,3.33333,65.85366
GN,2009-12,Dude,31,0,birth,M,4.64339,juvm,,,,41.3871,0,65.24671
GN,2010-01,Dude,31,0,birth,M,4.72827,juvm,,,,42.90323,0,63.99246
GN,2010-02,Dude,28,0,birth,M,4.81314,juvm,,,,45.42857,0,62.72637
GN,2010-03,Dude,31,0,birth,M,4.8898,juvm,,,,47.58065,0,64.26733
GN,2010-04,Dude,30,0,interseason,M,4.97467,juvm,,,,48.03333,3.33333,64.5394
GN,2010-05,Dude,31,0,interseason,M,5.05681,juvm,,,,48,0,64.58333
GN,2010-06,Dude,30,0,mating,M,5.14168,juvm,,,,48,3.33333,64.5852
GN,2010-07,Dude,31,0,mating,M,5.22382,juvm,,,,48.09677,6.45161,64.45748
GN,2010-08,Dude,31,0,mating,M,5.30869,juvm,,,,47.83871,0,64.46179
GN,2010-09,Dude,30,0,mating,M,5.39357,juvm,,,,47.06667,10,63.74306
GN,2010-10,Dude,31,0,interseason,M,5.4757,juvm,,,,46.58065,0,63.50004
GN,2010-11,Dude,30,0,interseason,M,5.56057,juvm,,,,46.03333,10,63.00075
GN,2010-12,Dude,31,0,birth,M,5.64271,juvm,,,,44.16129,12.90323,63.47996
GN,2011-01,Dude,31,0,birth,M,5.72758,juvm,,,,46.93548,9.67742,65.64384
GN,2011-02,Dude,28,0,birth,M,5.81246,juvm,,,,50.03571,3.57143,67.95238
GN,2011-03,Dude,31,0,birth,M,5.88912,juvm,,,,51.09677,9.67742,68.50787
GN,2011-04,Dude,30,0,interseason,M,5.97399,juvm,,,,51.23333,23.33333,68.32117
GN,2011-05,Dude,31,0,interseason,M,6.05613,juvm,,,,51.29032,19.35484,68.24911
GN,2011-06,Dude,30,0,mating,M,6.141,juvm,,,,51.3,13.33333,68.24601
GN,2011-07,Dude,31,0,mating,M,6.22313,juvm,,,,51.19355,16.12903,68.37362
GN,2011-08,Dude,31,0,mating,M,6.30801,juvm,,,,50.74194,22.58065,68.99518
GN,2011-09,Dude,30,0,mating,M,6.39288,juvm,,,,51,80,68.64309
GN,2011-10,Dude,31,0,interseason,M,6.47502,juvm,,,,50,96.77419,67.68515
GN,2011-11,Dude,30,0,interseason,M,6.55989,juvm,,,,48.56667,96.66667,67.9623
GN,2011-12,Dude,31,0,birth,M,6.64203,juvm,,,,47.3871,3.22581,68.27528
GN,2012-01,Dude,31,0,birth,M,6.7269,juvm,,,,46.74194,3.22581,67.83743
GN,2012-02,Dude,29,0,birth,M,6.81177,juvm,,,,46.06897,6.89655,67.29242
GN,2012-03,Dude,31,0,birth,M,6.89117,juvm,,,,46.03226,3.44828,67.35483
GN,2012-04,Dude,30,0,interseason,M,6.97604,juvm,,,,46.7,29.62963,66.43846
GN,2012-05,Dude,31,0,interseason,M,7.05818,juvm,,,,45.41935,46.66667,64.81368
GN,2012-06,Dude,30,0,mating,M,7.14305,juvm,,,,44.13333,3.44828,65.71593
GN,2012-07,Dude,31,0,mating,M,7.22519,juvm,,,,43.93548,10,66.23437
GN,2012-08,Dude,31,0,mating,M,7.31006,juvm,,,,43.09677,19.35484,67.29353
GN,2012-09,Dude,30,0,mating,M,7.39493,juvm,,,,43.63333,42.85714,66.50264
GN,2012-10,Dude,31,0,interseason,M,7.47707,juvm,,,,43.77419,100,66.28394
GN,2012-11,Dude,30,0,interseason,M,7.56194,juvm,,,,43.36667,75,66.89365
GN,2012-12,Dude,31,0,birth,M,7.64408,juvm,,,,43.19355,10,67.14959
GN,2013-01,Dude,31,0,birth,M,7.72895,juvm,,,,43.6129,35.48387,66.73321
GN,2013-02,Dude,28,0,birth,M,7.81383,juvm,,,,44.32143,46.15385,67.8639
GN,2013-03,Dude,31,0,birth,M,7.89049,juvm,,,,44.41935,17.85714,68.13659
GN,2013-04,Dude,30,0,interseason,M,7.97536,juvm,,,,45.96667,26.66667,68.75507
GN,2013-05,Dude,31,0,interseason,M,8.05749,juvm,,,,47.96774,13.33333,70.41913
GN,2013-06,Dude,30,0,mating,M,8.14237,juvm,,,,48.56667,33.33333,70.03346
GN,2013-07,Dude,31,0,mating,M,8.2245,juvm,,,,51.29032,96.77419,66.35011
GN,2013-08,Dude,31,0,mating,M,8.30938,juvm,,,,51.03226,96.77419,66.72051
GN,2013-09,Dude,30,0,mating,M,8.39425,juvm,,,,50.5,63.33333,70.06238
GN,2013-10,Dude,31,0,interseason,M,8.47639,juvm,,,,50.22581,19.35484,71.68121
GN,2013-11,Dude,30,0,interseason,M,8.56126,juvm,,,,46.5,24.13793,71.27635
GN,2013-12,Dude,31,0,birth,M,8.64339,juvm,,,,46.12903,0,71.54437
GN,2014-01,Dude,31,0,birth,M,8.72827,juvm,,,,46.48387,3.44828,69.40683
GN,2014-02,Dude,28,0,birth,M,8.81314,juvm,,,,48.82143,18.51852,68.9861
GN,2014-03,Dude,31,0,birth,M,8.8898,juvm,,,,49.45161,3.22581,68.76795
GN,2014-04,Dude,30,0,interseason,M,8.97467,juvm,,,,50.43333,6.89655,66.16028
GN,2014-05,Dude,24,0,interseason,M,9.05681,juvm,,,,50.90323,16.12903,64.38753
GN,2015-01,Magi,14,0,birth,M,0.00821,inf,,,,49.12903,0,61.98909
GN,2015-02,Magi,28,0,birth,M,0.07666,inf,,,,53.07143,7.14286,62.04808
GN,2015-03,Magi,31,0,birth,M,0.15332,inf,,,,55.09677,0,63.58408
GN,2015-04,Magi,30,0,interseason,M,0.23819,inf,,,,55.7,0,64.09091
GN,2015-05,Magi,31,0,interseason,M,0.32033,inf,,,,56.16129,6.45161,64.10506
GN,2015-06,Magi,30,0,mating,M,0.4052,inf,,,,56,0,64.28571
GN,2015-07,Magi,31,0,mating,M,0.48734,inf,,,,56.06452,6.45161,64.21295
GN,2015-08,Magi,31,0,mating,M,0.57221,inf,,,,56.09677,6.45161,64.17657
GN,2015-09,Magi,30,0,mating,M,0.65708,inf,,,,56.1,6.66667,64.17293
GN,2015-10,Magi,31,0,interseason,M,0.73922,inf,,,,55.87097,19.35484,63.91474
GN,2015-11,Magi,30,0,interseason,M,0.82409,inf,,,,55.53333,0,63.92316
GN,2015-12,Magi,31,0,birth,M,0.90623,inf,,,,55.87097,3.22581,64.20193
GN,2016-01,Magi,31,0,birth,M,0.9911,juvm,,,,55.74194,6.45161,62.96796
GN,2016-02,Magi,29,0,birth,M,1.07598,juvm,,,,56.86207,3.44828,62.88644
GN,2016-03,Magi,31,0,birth,M,1.15537,juvm,,,,58.03226,6.66667,63.75945
GN,2016-04,Magi,30,0,interseason,M,1.24025,juvm,,,,58.03333,0,63.75833
GN,2016-05,Magi,31,0,interseason,M,1.32238,juvm,,,,59.03226,0,64.37215
GN,2016-06,Magi,30,0,mating,M,1.40726,juvm,,,,58.63333,6.66667,63.45192
GN,2016-07,Magi,23,0,mating,M,1.48939,juvm,,,,57.95652,4.34783,62.26817
GN,2008-01,Mali,23,0,birth,F,0.01643,inf,,,,40.74194,0,65.63336
GN,2008-02,Mali,29,0,birth,F,0.1013,inf,,,,41,0,64.42389
GN,2008-03,Mali,31,0,birth,F,0.1807,inf,,,,41.25806,3.22581,62.94922
GN,2008-04,Mali,30,0,interseason,F,0.26557,inf,,,,42.13333,0,62.02289
GN,2008-05,Mali,31,0,interseason,F,0.34771,inf,,,,41.90323,0,62.58851
GN,2008-06,Mali,30,0,mating,F,0.43258,inf,,,,40.1,0,64.90496
GN,2008-07,Mali,31,0,mating,F,0.51472,inf,,,,38.45161,3.22581,63.50181
GN,2008-08,Mali,31,0,mating,F,0.59959,inf,,,,38,0,63.15789
GN,2008-09,Mali,30,0,mating,F,0.68446,inf,,,,37.83333,3.33333,63.44531
GN,2008-10,Mali,31,0,interseason,F,0.7666,inf,,,,37,0,64.86486
GN,2008-11,Mali,30,0,interseason,F,0.85147,inf,,,,37,0,64.86486
GN,2008-12,Mali,31,0,birth,F,0.93361,inf,,,,37.22581,3.33333,65.07671
GN,2009-01,Mali,31,0,birth,F,1.01848,juvf,,,,39.54839,3.22581,64.67983
GN,2009-02,Mali,28,0,birth,F,1.10335,juvf,,,,40.82143,0,66.14765
GN,2009-03,Mali,31,0,birth,F,1.18001,juvf,,,,40.90323,0,66.01298
GN,2009-04,Mali,30,0,interseason,F,1.26489,juvf,,,,41.63333,0,66.36856
GN,2009-05,Mali,31,0,interseason,F,1.34702,juvf,,,,41.96774,0,66.71912
GN,2009-06,Mali,30,0,mating,F,1.4319,juvf,,,,41.3,0,66.09756
GN,2009-07,Mali,31,0,mating,F,1.51403,juvf,,,,41.03226,3.22581,65.80308
GN,2009-08,Mali,31,0,mating,F,1.5989,juvf,,,,41,0,65.85366
GN,2009-09,Mali,30,0,mating,F,1.68378,juvf,,,,41.03333,0,65.80139
GN,2009-10,Mali,31,0,interseason,F,1.76591,juvf,,,,41.03226,3.22581,65.80308
GN,2009-11,Mali,30,0,interseason,F,1.85079,juvf,,,,41,3.33333,65.85366
GN,2009-12,Mali,31,0,birth,F,1.93292,juvf,,,,41.3871,0,65.24671
GN,2010-01,Mali,31,0,birth,F,2.0178,juvf,,,,42.90323,0,63.99246
GN,2010-02,Mali,28,0,birth,F,2.10267,juvf,,,,45.42857,0,62.72637
GN,2010-03,Mali,31,0,birth,F,2.17933,juvf,,,,47.58065,0,64.26733
GN,2010-04,Mali,30,0,interseason,F,2.2642,juvf,,,,48.03333,3.33333,64.5394
